"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Crm Cd","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","LOCATION","LAT","LON"
"231421661","12/11/2023 0:00","12/10/2023 0:00","1800","14","Pacific","510","VEHICLE - STOLEN","0","","","4300 S  CENTINELA                    AV","33.9885","-118.4237"
"231017035","12/11/2023 0:00","12/10/2023 0:00","1600","10","West Valley","510","VEHICLE - STOLEN","0","","","18500    CALVERT                      ST","34.1819","-118.536"
"231421612","12/11/2023 0:00","12/10/2023 0:00","1830","14","Pacific","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","39","F","B","6900    GLASGOW                      AV","33.9748","-118.3725"
"230917358","12/11/2023 0:00","12/11/2023 0:00","1310","9","Van Nuys","761","BRANDISH WEAPON","22","M","H","4600    FULTON                       AV","34.154","-118.4225"
"232117553","12/11/2023 0:00","12/11/2023 0:00","1400","21","Topanga","330","BURGLARY FROM VEHICLE","74","M","O","21300    ROSCOE                       BL","34.2234","-118.5932"
"231614850","12/11/2023 0:00","12/9/2023 0:00","1200","16","Foothill","520","VEHICLE - ATTEMPT STOLEN","49","F","H","10400    QUILL                        AV","34.2579","-118.3168"
"232019025","12/11/2023 0:00","12/8/2023 0:00","1700","20","Olympic","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","700 S  WILTON                       PL","34.0599","-118.3143"
"231518767","12/11/2023 0:00","12/7/2023 0:00","545","15","N Hollywood","330","BURGLARY FROM VEHICLE","30","M","W","12700    MOORPARK                     ST","34.1533","-118.4058"
"232019080","12/11/2023 0:00","12/11/2023 0:00","1110","20","Olympic","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","X","X","2300 W  PICO                         BL","34.0499","-118.2879"
"231116717","12/11/2023 0:00","11/18/2023 0:00","1235","11","Northeast","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","36","M","O","1700 N  MARIPOSA                     AV","34.1018","-118.2995"
"231400015","12/11/2023 0:00","12/10/2023 0:00","1700","14","Pacific","510","VEHICLE - STOLEN","0","","","5400 W  CENTURY                      BL","33.9453","-118.3747"
"231400016","12/11/2023 0:00","12/10/2023 0:00","1930","14","Pacific","510","VEHICLE - STOLEN","0","","","800    ROSE                         AV","34.0014","-118.4678"
"231224677","12/11/2023 0:00","12/8/2023 0:00","600","12","77th Street","627","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT","13","M","H","1600 W  58TH                         ST","33.9897","-118.3045"
"231322058","12/11/2023 0:00","12/11/2023 0:00","1533","13","Newton","210","ROBBERY","25","M","H","25TH                         ST","34.0268","-118.2702"
"231518749","12/11/2023 0:00","12/7/2023 0:00","1300","15","N Hollywood","330","BURGLARY FROM VEHICLE","61","F","O","4500    COLDWATER CANYON             AV","34.1527","-118.4138"
"231321886","12/11/2023 0:00","12/7/2023 0:00","1300","13","Newton","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","55","F","H","4000 S  MAIN                         ST","34.0075","-118.2775"
"231017110","12/11/2023 0:00","12/3/2023 0:00","1200","10","West Valley","440","THEFT PLAIN - PETTY ($950 & UNDER)","58","M","B","5400    YARMOUTH                     AV","34.1686","-118.5203"
"232117544","12/11/2023 0:00","12/11/2023 0:00","1430","21","Topanga","888","TRESPASSING","35","M","X","22100    VANOWEN                      ST","34.1937","-118.6081"
"231224704","12/11/2023 0:00","12/4/2023 0:00","1200","12","77th Street","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","10","F","H","500 W  49TH                         ST","33.9988","-118.2827"
"230917367","12/11/2023 0:00","12/10/2023 0:00","1350","9","Van Nuys","343","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)","0","X","X","14000    RIVERSIDE                    DR","34.1576","-118.4387"
"232019411","12/11/2023 0:00","12/6/2023 0:00","701","20","Olympic","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","600 S  VIRGIL                       AV","34.0637","-118.287"
"231017038","12/11/2023 0:00","12/8/2023 0:00","1630","10","West Valley","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","18300    SHERMAN                      WY","34.2012","-118.5261"
"231224674","12/11/2023 0:00","12/10/2023 0:00","145","12","77th Street","510","VEHICLE - STOLEN","28","M","B","SAN PEDRO","33.9601","-118.2695"
"232117552","12/11/2023 0:00","12/8/2023 0:00","300","21","Topanga","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","22","F","H","19700    STRATHERN                    ST","34.2156","-118.5623"
"231917701","12/11/2023 0:00","12/11/2023 0:00","1640","19","Mission","520","VEHICLE - ATTEMPT STOLEN","0","F","H","SYLMAR","34.2386","-118.4464"
"232019412","12/11/2023 0:00","12/11/2023 0:00","1330","20","Olympic","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","600 S  VIRGIL                       AV","34.0637","-118.287"
"231100944","12/11/2023 0:00","12/8/2023 0:00","2310","11","Northeast","890","FAILURE TO YIELD","0","X","X","LOMA LINDA                   DR","34.1096","-118.2383"
"231224702","12/11/2023 0:00","12/11/2023 0:00","900","12","77th Street","510","VEHICLE - STOLEN","0","","","5500 S  FIGUEROA                     ST","33.9923","-118.287"
"231614882","12/11/2023 0:00","12/11/2023 0:00","1920","16","Foothill","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","28","M","B","11900    FOOTHILL                     BL","34.2749","-118.3955"
"232019089","12/11/2023 0:00","11/15/2023 0:00","1","20","Olympic","354","THEFT OF IDENTITY","22","F","H","700 S  GRAMERCY                     PL","34.0597","-118.3132"
"230917318","12/11/2023 0:00","12/11/2023 0:00","100","9","Van Nuys","624","BATTERY - SIMPLE ASSAULT","22","M","W","12900    MAGNOLIA                     BL","34.1649","-118.4138"
"231321920","12/11/2023 0:00","12/11/2023 0:00","2120","13","Newton","624","BATTERY - SIMPLE ASSAULT","19","M","H","500 E  FLORENCE                     AV","33.9784","-118.263"
"231820927","12/11/2023 0:00","12/9/2023 0:00","755","18","Southeast","354","THEFT OF IDENTITY","43","M","B","1300 E  IMPERIAL                     HY","33.9323","-118.2502"
"232117568","12/11/2023 0:00","12/11/2023 0:00","15","21","Topanga","888","TRESPASSING","42","F","W","7400    SUNNYBRAE                    AV","34.2047","-118.5809"
"232117546","12/11/2023 0:00","12/11/2023 0:00","1145","21","Topanga","664","BUNCO, PETTY THEFT","44","M","A","8700    OWENSMOUTH                   AV","34.2282","-118.6016"
"231224754","12/11/2023 0:00","12/6/2023 0:00","2040","12","77th Street","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","24","F","B","1600 W  66TH                         ST","33.9791","-118.3046"
"231224720","12/11/2023 0:00","12/11/2023 0:00","1555","12","77th Street","761","BRANDISH WEAPON","54","F","B","6400    CRENSHAW                     BL","33.9814","-118.3309"
"231224714","12/11/2023 0:00","12/11/2023 0:00","1330","12","77th Street","901","VIOLATION OF RESTRAINING ORDER","58","F","B","1900 W  96TH                         ST","33.9491","-118.3118"
"231116724","12/11/2023 0:00","12/2/2023 0:00","1500","11","Northeast","440","THEFT PLAIN - PETTY ($950 & UNDER)","29","X","W","1500    HILL                         DR","34.1448","-118.1982"
"231614918","12/11/2023 0:00","11/27/2023 0:00","1045","16","Foothill","440","THEFT PLAIN - PETTY ($950 & UNDER)","42","M","W","11000    SCOVILLE                     AV","34.2691","-118.314"
"231518786","12/11/2023 0:00","12/2/2023 0:00","1545","15","N Hollywood","354","THEFT OF IDENTITY","37","F","H","7100    BABCOCK                      AV","34.1992","-118.4073"
"231518818","12/11/2023 0:00","12/11/2023 0:00","1530","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","56","M","H","6200    BECK                         AV","34.183","-118.3834"
"231116739","12/11/2023 0:00","12/10/2023 0:00","600","11","Northeast","510","VEHICLE - STOLEN","0","","","4500    GLENALBYN                    DR","34.0975","-118.2093"
"231820626","12/11/2023 0:00","12/10/2023 0:00","2130","18","Southeast","510","VEHICLE - STOLEN","0","","","10500 S  BROADWAY","33.941","-118.2781"
"230917337","12/11/2023 0:00","12/8/2023 0:00","1933","9","Van Nuys","440","THEFT PLAIN - PETTY ($950 & UNDER)","41","M","W","14800    ROUND VALLEY                 DR","34.1422","-118.4538"
"231421694","12/11/2023 0:00","12/11/2023 0:00","1","14","Pacific","900","VIOLATION OF COURT ORDER","57","M","H","1000    OAKWOOD                      AV","33.9965","-118.4648"
"230126056","12/11/2023 0:00","12/11/2023 0:00","30","1","Central","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","23","M","H","500 S  SAN PEDRO                    ST","34.0437","-118.2455"
"232019097","12/11/2023 0:00","12/11/2023 0:00","2115","20","Olympic","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","X","X","1700 S  WESTERN                      AV","34.0418","-118.3134"
"231518874","12/11/2023 0:00","12/2/2023 0:00","1700","15","N Hollywood","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","27","M","H","11100    LEMAY                        ST","34.191","-118.3733"
"231719018","12/11/2023 0:00","4/24/2023 0:00","1235","17","Devonshire","354","THEFT OF IDENTITY","45","M","H","20600    GRESHAM                      ST","34.2306","-118.5823"
"231518774","12/11/2023 0:00","12/7/2023 0:00","2000","15","N Hollywood","330","BURGLARY FROM VEHICLE","34","F","W","11600    HESBY                        ST","34.1622","-118.3856"
"231518745","12/11/2023 0:00","12/10/2023 0:00","1330","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","0","","","12500    GILMORE                      ST","34.1876","-118.4063"
"231224694","12/11/2023 0:00","12/10/2023 0:00","2240","12","77th Street","510","VEHICLE - STOLEN","0","","","2600 W  FLORENCE                     AV","33.9746","-118.3221"
"231017079","12/11/2023 0:00","11/29/2023 0:00","1","10","West Valley","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","59","F","O","7600    WOODLEY                      AV","34.2085","-118.4837"
"231116721","12/11/2023 0:00","11/29/2023 0:00","1155","11","Northeast","440","THEFT PLAIN - PETTY ($950 & UNDER)","27","F","W","1900    RODNEY                       DR","34.1054","-118.2889"
"230917357","12/11/2023 0:00","12/11/2023 0:00","1310","9","Van Nuys","761","BRANDISH WEAPON","36","M","H","4600    FULTON                       AV","34.154","-118.4225"
"231224758","12/11/2023 0:00","12/11/2023 0:00","1830","12","77th Street","903","CONTEMPT OF COURT","59","M","B","1900 W  71ST                         ST","33.9754","-118.3112"
"231917694","12/11/2023 0:00","12/11/2023 0:00","1550","19","Mission","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","13700    RAYEN                        ST","34.2369","-118.4316"
"230917324","12/11/2023 0:00","12/10/2023 0:00","2230","9","Van Nuys","624","BATTERY - SIMPLE ASSAULT","40","M","W","14000    MOORPARK                     ST","34.1504","-118.438"
"231116722","12/11/2023 0:00","10/4/2023 0:00","2030","11","Northeast","440","THEFT PLAIN - PETTY ($950 & UNDER)","31","F","W","2800    ROWENA                       AV","34.1076","-118.2646"
"231518811","12/11/2023 0:00","12/11/2023 0:00","1600","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","14","F","H","VALERIO                      ST","34.2048","-118.3878"
"231820660","12/11/2023 0:00","11/1/2023 0:00","1200","18","Southeast","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","54","M","H","600 W  91ST                         ST","33.9542","-118.2849"
"231518768","12/11/2023 0:00","12/10/2023 0:00","2300","15","N Hollywood","510","VEHICLE - STOLEN","0","","","5700    FAIR                         AV","34.174","-118.3746"
"231518875","12/11/2023 0:00","12/11/2023 0:00","821","15","N Hollywood","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","30","F","W","5200    LANKERSHIM                   BL","34.1649","-118.3746"
"231224715","12/11/2023 0:00","12/11/2023 0:00","1220","12","77th Street","901","VIOLATION OF RESTRAINING ORDER","59","F","H","1100 W  74TH                         ST","33.9727","-118.2941"
"231917702","12/11/2023 0:00","12/9/2023 0:00","2330","19","Mission","330","BURGLARY FROM VEHICLE","27","F","H","14300    NORDHOFF                     ST","34.2386","-118.4464"
"231017068","12/11/2023 0:00","10/27/2023 0:00","1200","10","West Valley","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","33","F","H","6600    NESTLE                       AV","34.1903","-118.5308"
"231017065","12/11/2023 0:00","12/11/2023 0:00","800","10","West Valley","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0","M","O","6400    SHIRLEY                      AV","34.1875","-118.5574"
"231518746","12/11/2023 0:00","12/10/2023 0:00","1430","15","N Hollywood","903","CONTEMPT OF COURT","33","F","H","5200    HARMONY                      AV","34.1649","-118.3665"
"231421680","12/11/2023 0:00","12/10/2023 0:00","755","14","Pacific","946","OTHER MISCELLANEOUS CRIME","0","X","X","1400    ELECTRIC                     AV","33.9911","-118.4658"
"231421621","12/11/2023 0:00","12/11/2023 0:00","930","14","Pacific","901","VIOLATION OF RESTRAINING ORDER","28","F","W","300    HAMPTON                      DR","33.9965","-118.477"
"231718967","12/11/2023 0:00","12/9/2023 0:00","1430","17","Devonshire","510","VEHICLE - STOLEN","0","","","16700    DEVONSHIRE                   ST","34.2575","-118.4961"
"230917454","12/11/2023 0:00","12/10/2023 0:00","1120","9","Van Nuys","330","BURGLARY FROM VEHICLE","77","M","W","14000    RIVERSIDE                    DR","34.1576","-118.4387"
"231421698","12/11/2023 0:00","11/4/2023 0:00","2130","14","Pacific","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","36","F","W","300    WORLD                        WY","33.9455","-118.4001"
"232019104","12/11/2023 0:00","12/11/2023 0:00","1100","20","Olympic","624","BATTERY - SIMPLE ASSAULT","53","F","H","2300 W  PICO                         BL","34.0499","-118.2879"
"232117565","12/11/2023 0:00","12/8/2023 0:00","1315","21","Topanga","330","BURGLARY FROM VEHICLE","28","M","W","5800    CORBIN                       AV","34.1794","-118.5669"
"231421706","12/11/2023 0:00","12/11/2023 0:00","1100","14","Pacific","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","66","M","O","LA TIJERA                    BL","33.942","-118.4095"
"231321866","12/11/2023 0:00","12/10/2023 0:00","1500","13","Newton","510","VEHICLE - STOLEN","0","","","900 E  24TH                         ST","34.0224","-118.2583"
"231917680","12/11/2023 0:00","12/11/2023 0:00","100","19","Mission","510","VEHICLE - STOLEN","0","","","8000    CHERRYSTONE                  AV","34.2164","-118.4372"
"231820648","12/11/2023 0:00","12/1/2023 0:00","1920","18","Southeast","520","VEHICLE - ATTEMPT STOLEN","32","F","H","600 E  87TH                         ST","33.9593","-118.2651"
"231600005","12/11/2023 0:00","12/11/2023 0:00","1130","16","Foothill","510","VEHICLE - STOLEN","0","","","13500    PAXTON                       ST","34.2732","-118.4268"
"231017063","12/11/2023 0:00","12/6/2023 0:00","1000","10","West Valley","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","14","F","W","18700    LINNET                       ST","34.1672","-118.5411"
"232117719","12/11/2023 0:00","11/19/2023 0:00","1000","21","Topanga","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","45","M","O","20500    MIRANDA                      PL","34.1719","-118.5805"
"231719058","12/11/2023 0:00","12/8/2023 0:00","1400","17","Devonshire","626","INTIMATE PARTNER - SIMPLE ASSAULT","39","F","H","16800    NAPA                         ST","34.2268","-118.4983"
"230917353","12/11/2023 0:00","12/8/2023 0:00","2200","9","Van Nuys","330","BURGLARY FROM VEHICLE","36","F","B","5200    KESTER                       AV","34.1649","-118.4574"
"230917362","12/11/2023 0:00","12/11/2023 0:00","1230","9","Van Nuys","626","INTIMATE PARTNER - SIMPLE ASSAULT","31","M","H","6200    KESTER                       AV","34.1827","-118.4575"
"231017071","12/11/2023 0:00","11/27/2023 0:00","1200","10","West Valley","354","THEFT OF IDENTITY","40","F","H","7900    RESEDA                       BL","34.2148","-118.5404"
"231614885","12/11/2023 0:00","12/11/2023 0:00","2045","16","Foothill","901","VIOLATION OF RESTRAINING ORDER","42","M","B","VINELAND                     AV","34.2157","-118.3703"
"232019088","12/11/2023 0:00","12/11/2023 0:00","1515","20","Olympic","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","65","M","B","7TH                          ST","34.0598","-118.2941"
"231917705","12/11/2023 0:00","12/11/2023 0:00","2200","19","Mission","310","BURGLARY","0","X","X","7800    VAN NUYS                     BL","34.2117","-118.4488"
"231321879","12/11/2023 0:00","12/11/2023 0:00","900","13","Newton","626","INTIMATE PARTNER - SIMPLE ASSAULT","32","F","H","6600    AVALON                       BL","33.9798","-118.2652"
"231224707","12/11/2023 0:00","12/11/2023 0:00","1030","12","77th Street","761","BRANDISH WEAPON","74","X","X","59TH","33.9875","-118.3089"
"231614883","12/11/2023 0:00","12/11/2023 0:00","1740","16","Foothill","626","INTIMATE PARTNER - SIMPLE ASSAULT","29","F","H","9600    LAUREL CANYON                BL","34.2439","-118.4163"
"231917675","12/11/2023 0:00","12/10/2023 0:00","1922","19","Mission","626","INTIMATE PARTNER - SIMPLE ASSAULT","47","F","H","14900    RYAN                         ST","34.3077","-118.4572"
"231224687","12/11/2023 0:00","12/11/2023 0:00","500","12","77th Street","510","VEHICLE - STOLEN","0","","","500 W  47TH                         ST","34.0007","-118.2827"
"231820714","12/11/2023 0:00","12/8/2023 0:00","730","18","Southeast","330","BURGLARY FROM VEHICLE","57","F","H","9900 S  VERMONT                      AV","33.9463","-118.2916"
"231614884","12/11/2023 0:00","12/11/2023 0:00","1100","16","Foothill","624","BATTERY - SIMPLE ASSAULT","59","M","W","7600    LANKERSHIM                   BL","34.2166","-118.3919"
