DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,LOCATION,LAT,LON
231614735,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1300,16,Foothill,900,VIOLATION OF COURT ORDER,61,M,W,6800    GREELEY                      ST,34.2486,-118.2794
231518575,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1005,15,N Hollywood,330,BURGLARY FROM VEHICLE,46,M,H,KLUMP                        AV,34.17,-118.3752
230320842,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1200,03,Southwest,510,VEHICLE - STOLEN,0,,,4200 S  FIGUEROA                     ST,34.0072,-118.2827
232117380,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,1352,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,20800    VENTURA                      BL,34.1665,-118.5859
230817794,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1900,08,West LA,888,TRESPASSING,61,F,O,500    VETERAN                      AV,34.0701,-118.4594
231614722,12/06/2023 12:00:00 AM,02/06/2023 12:00:00 AM,0100,16,Foothill,330,BURGLARY FROM VEHICLE,38,M,H,7700    LAUREL CANYON                BL,34.2121,-118.4021
230817793,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1100,08,West LA,310,BURGLARY,86,F,O,10700    ROCHESTER                    AV,34.058,-118.4351
231917493,12/06/2023 12:00:00 AM,11/10/2023 12:00:00 AM,0006,19,Mission,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),67,F,H,12700    PASEO DEL SERENO,34.3016,-118.4521
230125700,12/06/2023 12:00:00 AM,10/02/2023 12:00:00 AM,1000,01,Central,354,THEFT OF IDENTITY,51,M,F,400 E  5TH                          ST,34.0446,-118.245
231614742,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2100,16,Foothill,510,VEHICLE - STOLEN,0,,,10100    SAMOA                        AV,34.2523,-118.2874
231116577,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0700,11,Northeast,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),53,M,H,2300    ALLESANDRO                   ST,34.0958,-118.2535
231421348,12/06/2023 12:00:00 AM,08/23/2023 12:00:00 AM,0700,14,Pacific,510,VEHICLE - STOLEN,0,,,9200    AIRPORT                      BL,33.9523,-118.3906
231421304,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1003,14,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,700    WORLD WAY,33.9431,-118.401
230718036,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1400,07,Wilshire,210,ROBBERY,0,M,A,PICO                         BL,34.0473,-118.3213
230718069,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1800,07,Wilshire,310,BURGLARY,74,M,W,100 N  HIGHLAND                     AV,34.0736,-118.3385
231421321,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1030,14,Pacific,626,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,B,5900 W  CENTURY                      BL,33.9456,-118.3932
231718865,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1130,17,Devonshire,626,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,H,11100    DEMPSEY                      AV,34.2728,-118.477
231224449,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0945,12,77th Street,623,BATTERY POLICE (SIMPLE),0,X,X,52ND                         PL,33.9957,-118.281
230125730,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,0100,01,Central,330,BURGLARY FROM VEHICLE,32,M,W,8TH                          ST,34.0413,-118.2517
231321728,12/06/2023 12:00:00 AM,11/15/2023 12:00:00 AM,1500,13,Newton,310,BURGLARY,0,M,W,700    STANFORD                     AV,34.039,-118.2444
231224417,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1430,12,77th Street,624,BATTERY - SIMPLE ASSAULT,14,F,H,800 W  60TH                         ST,33.9855,-118.287
230415127,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2130,04,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,68,M,H,600 S  CONCORD                      ST,34.0316,-118.2005
230516573,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0005,05,Harbor,210,ROBBERY,0,X,X,2200 S  PACIFIC                      AV,33.7243,-118.288
230125743,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1350,01,Central,510,VEHICLE - STOLEN,0,,,700 S  FLOWER                       ST,34.0487,-118.2588
230125856,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2220,01,Central,330,BURGLARY FROM VEHICLE,39,F,W,E  4TH                          PL,34.0414,-118.2332
230125740,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1555,01,Central,888,TRESPASSING,0,X,X,600 S  FIGUEROA                     ST,34.0508,-118.2586
230222318,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1600,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1700 W  6TH                          ST,34.0573,-118.2699
230415119,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1830,04,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,17,F,H,100 S  SOTO                         ST,34.0438,-118.2098
231718794,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,0500,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),55,F,H,20900    PARTHENIA                    ST,34.2332,-118.5829
231820423,12/06/2023 12:00:00 AM,07/04/2023 12:00:00 AM,1600,18,Southeast,820,ORAL COPULATION,18,F,H,500 W  98TH                         ST,33.9472,-118.2827
230222202,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,0900,02,Rampart,510,VEHICLE - STOLEN,0,,,900 N  BENTON                       WY,34.0791,-118.2719
230917151,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2100,09,Van Nuys,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,6700    VAN NUYS                     BL,34.1924,-118.4487
231820429,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,0530,18,Southeast,510,VEHICLE - STOLEN,0,,,100 E  94TH                         ST,33.951,-118.2739
230917148,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2000,09,Van Nuys,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),58,F,H,6300    KESTER                       AV,34.1848,-118.4575
231321661,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0800,13,Newton,510,VEHICLE - STOLEN,0,,,900 E  55TH                         ST,33.9925,-118.2594
230125691,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0800,01,Central,510,VEHICLE - STOLEN,0,,,400    STANFORD                     AV,34.044,-118.24
231718795,12/06/2023 12:00:00 AM,11/21/2023 12:00:00 AM,1200,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),33,M,H,8700    DE SOTO                      AV,34.2286,-118.5885
231518573,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1800,15,N Hollywood,510,VEHICLE - STOLEN,0,,,7000    FULTON                       AV,34.1976,-118.4225
231718790,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1100,17,Devonshire,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",67,M,W,16900    DEVONSHIRE                   ST,34.2575,-118.5004
230415105,12/06/2023 12:00:00 AM,11/24/2023 12:00:00 AM,1200,04,Hollenbeck,354,THEFT OF IDENTITY,47,M,W,1900    VINEBURN                     AV,34.0649,-118.1898
231917495,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0230,19,Mission,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),26,F,H,14200    BEAVER                       ST,34.2993,-118.4428
231116568,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1000,11,Northeast,888,TRESPASSING,0,X,X,1500 N  VERMONT                      AV,34.0982,-118.2918
231016844,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,2035,10,West Valley,330,BURGLARY FROM VEHICLE,34,F,H,15900    HAMLIN                       ST,34.1878,-118.4793
230320906,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1345,03,Southwest,220,ATTEMPTED ROBBERY,17,M,B,3500    FARMDALE                     AV,34.023,-118.351
232018855,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,20,Olympic,510,VEHICLE - STOLEN,0,,,GRAMERCY,34.0527,-118.3122
231421416,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1330,14,Pacific,354,THEFT OF IDENTITY,47,F,B,12700 W  JEFFERSON                    BL,33.977,-118.4188
230618673,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1830,06,Hollywood,901,VIOLATION OF RESTRAINING ORDER,64,M,W,1700 N  HIGHLAND                     AV,34.1006,-118.3417
230516593,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,2330,05,Harbor,510,VEHICLE - STOLEN,0,,,1400 W  7TH                          ST,33.7329,-118.3136
231016869,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0810,10,West Valley,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,W,RHEA,34.2047,-118.5416
231917502,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1730,19,Mission,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,M,O,13700    LINFIELD                     AV,34.321,-118.4123
231224377,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0340,12,77th Street,510,VEHICLE - STOLEN,0,,,600 W  61ST                         ST,33.9842,-118.2842
231421329,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1555,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),36,M,W,3700    MAY                          ST,34.0039,-118.441
232018870,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1340,20,Olympic,662,"BUNCO, GRAND THEFT",51,F,H,WILSHIRE,34.0618,-118.2917
230222240,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1705,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1700 W  6TH                          ST,34.0573,-118.2699
231614743,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1630,16,Foothill,624,BATTERY - SIMPLE ASSAULT,44,M,H,11600    DE GARMO                     AV,34.2814,-118.4228
231718838,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,1645,17,Devonshire,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",47,F,B,10700    COZYCROFT                    AV,34.2648,-118.5815
230125904,12/06/2023 12:00:00 AM,08/22/2023 12:00:00 AM,0710,01,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),30,F,B,600 S  FLOWER                       ST,34.0502,-118.2575
230917152,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,0018,09,Van Nuys,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",41,F,W,7300    LENNOX                       AV,34.203,-118.4458
230222285,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1250,02,Rampart,888,TRESPASSING,22,X,X,600 S  ALVARADO                     ST,34.0595,-118.2749
231718792,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1300,17,Devonshire,510,VEHICLE - STOLEN,0,,,9300    SHIRLEY                      AV,34.2391,-118.558
231614747,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2030,16,Foothill,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),33,M,H,8500    LAUREL CANYON                BL,34.2251,-118.4039
231224421,12/06/2023 12:00:00 AM,11/20/2023 12:00:00 AM,1800,12,77th Street,351,PURSE SNATCHING,67,F,H,74TH                         ST,33.973,-118.2608
230125865,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1620,01,Central,624,BATTERY - SIMPLE ASSAULT,37,M,O,600 S  SPRING                       ST,34.046,-118.251
230817778,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1745,08,West LA,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,,,2200    SAWTELLE                     BL,34.0382,-118.4412
231820438,12/06/2023 12:00:00 AM,11/17/2023 12:00:00 AM,1646,18,Southeast,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,F,V,8700    AVALON                       BL,33.9593,-118.2651
230917198,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2130,09,Van Nuys,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,B,12600    RIVERSIDE                    DR,34.1576,-118.4074
231321669,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0910,13,Newton,210,ROBBERY,0,X,X,3200 S  CENTRAL                      AV,34.0174,-118.2621
231820419,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0615,18,Southeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),55,F,H,600 E  116TH                        PL,33.9283,-118.2652
231016879,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1820,10,West Valley,900,VIOLATION OF COURT ORDER,11,M,H,16800    SATICOY                      ST,34.2084,-118.499
231116571,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0458,11,Northeast,310,BURGLARY,0,X,X,2300    SAN FERNANDO                 RD,34.1046,-118.2384
230718044,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1600,07,Wilshire,510,VEHICLE - STOLEN,0,,,400 N  HIGHLAND                     AV,34.0783,-118.3385
230415100,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0137,04,Hollenbeck,330,BURGLARY FROM VEHICLE,0,X,X,4500 N  HUNTINGTON DR,34.0881,-118.1877
231224444,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0800,12,77th Street,310,BURGLARY,61,F,B,1500 W  85TH                         ST,33.9609,-118.3025
231820435,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1050,18,Southeast,310,BURGLARY,67,F,H,2100 E  103RD                        ST,33.9456,-118.2323
231421406,12/06/2023 12:00:00 AM,11/16/2023 12:00:00 AM,1650,14,Pacific,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,12800    PACIFIC                      AV,33.9989,-118.4405
231718789,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1100,17,Devonshire,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,H,16900    DEVONSHIRE                   ST,34.2575,-118.5004
231917503,12/06/2023 12:00:00 AM,11/24/2023 12:00:00 AM,1025,19,Mission,354,THEFT OF IDENTITY,60,M,H,8700    RANCHITO                     AV,34.2282,-118.4385
230125980,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2107,01,Central,330,BURGLARY FROM VEHICLE,24,F,K,600 W  9TH                          ST,34.0451,-118.2604
230201154,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1235,02,Rampart,946,OTHER MISCELLANEOUS CRIME,40,M,O,600 S  ALVARADO                     ST,34.0595,-118.2749
231518562,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0150,15,N Hollywood,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,H,5200    AGNES                        AV,34.1649,-118.3954
230917150,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1233,09,Van Nuys,440,THEFT PLAIN - PETTY ($950 & UNDER),40,F,W,14700    ALBERS                       ST,34.1703,-118.4531
230415126,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2000,04,Hollenbeck,330,BURGLARY FROM VEHICLE,25,M,O,2600 E  CESAR E CHAVEZ               AV,34.0469,-118.2032
232117376,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1500,21,Topanga,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),35,M,X,21900    VANOWEN                      ST,34.1938,-118.6044
230125866,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1620,01,Central,624,BATTERY - SIMPLE ASSAULT,51,M,H,600 S  SPRING                       ST,34.046,-118.251
231820436,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1440,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,64,M,B,800 E  90TH                         ST,33.9547,-118.2608
232117365,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2000,21,Topanga,210,ROBBERY,26,F,H,8200    DE SOTO                      AV,34.2184,-118.5885
230320855,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2300,03,Southwest,510,VEHICLE - STOLEN,0,,,600 W  41ST                         DR,34.0087,-118.2846
231016846,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1600,10,West Valley,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),53,F,H,7000    ETIWANDA                     AV,34.1975,-118.5317
231321663,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0300,13,Newton,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,1900 S  MAIN                         ST,34.031,-118.2647
231718822,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1430,17,Devonshire,624,BATTERY - SIMPLE ASSAULT,46,F,B,22700    DALE                         CT,34.2483,-118.6223
230320936,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1230,03,Southwest,330,BURGLARY FROM VEHICLE,32,F,H,BUDLONG                      AV,34.0274,-118.2959
231518558,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1225,15,N Hollywood,850,INDECENT EXPOSURE,27,F,O,5400    VANTAGE                      AV,34.1687,-118.3982
231421295,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2310,14,Pacific,648,ARSON,0,X,X,5800 W  CENTURY                      BL,33.9456,-118.3833
230516589,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1310,05,Harbor,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1200 S  GAFFEY                       ST,33.7331,-118.2924
231917520,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1600,19,Mission,510,VEHICLE - STOLEN,0,,,14400    BEAVER                       ST,34.2956,-118.447
230718224,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1420,07,Wilshire,354,THEFT OF IDENTITY,31,F,B,1800 S  ORANGE                       DR,34.043,-118.3488
231321664,12/06/2023 12:00:00 AM,11/23/2023 12:00:00 AM,1300,13,Newton,510,VEHICLE - STOLEN,0,,,HOPE                         ST,34.0255,-118.2747
230618641,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1500,06,Hollywood,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,5500    HOLLYWOOD                    BL,34.1018,-118.3093
230618650,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2132,06,Hollywood,520,VEHICLE - ATTEMPT STOLEN,62,M,B,1100 N  MCCADDEN                     PL,34.0907,-118.3374
230222165,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0005,02,Rampart,624,BATTERY - SIMPLE ASSAULT,50,M,B,4600    SANTA MONICA                 BL,34.0909,-118.2893
231321706,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0100,13,Newton,330,BURGLARY FROM VEHICLE,24,F,F,400 E  WASHINGTON                   BL,34.0295,-118.2615
230125749,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2340,01,Central,210,ROBBERY,46,M,H,600 S  FIGUEROA                     ST,34.0508,-118.2586
230718019,12/06/2023 12:00:00 AM,11/02/2023 12:00:00 AM,2200,07,Wilshire,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,5300    EDGEWOOD                     PL,34.0545,-118.3466
231820399,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0130,18,Southeast,310,BURGLARY,58,F,B,700 E  IMPERIAL                     HY,33.9345,-118.2623
231820415,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1530,18,Southeast,510,VEHICLE - STOLEN,0,,,10700 S  VERMONT                      AV,33.9391,-118.2916
231016880,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1655,10,West Valley,900,VIOLATION OF COURT ORDER,30,F,H,6200    RESEDA                       BL,34.1847,-118.5441
232117374,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1200,21,Topanga,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",60,F,B,6300    DE SOTO                      AV,34.1844,-118.5888
230718010,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2330,07,Wilshire,510,VEHICLE - STOLEN,0,,,100 S  ALTA VISTA                   BL,34.0736,-118.3474
230222273,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1335,02,Rampart,888,TRESPASSING,0,X,X,600 S  ALVARADO                     ST,34.0595,-118.2749
230817806,12/06/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1230,08,West LA,354,THEFT OF IDENTITY,55,M,H,2200    BAGLEY                       AV,34.0426,-118.3919
230125715,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2100,01,Central,330,BURGLARY FROM VEHICLE,21,F,H,700 S  HOPE                         ST,34.048,-118.2577
230222221,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1800,02,Rampart,624,BATTERY - SIMPLE ASSAULT,31,M,W,1600    BEVERLY                      BL,34.0634,-118.2631
230125681,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2000,01,Central,330,BURGLARY FROM VEHICLE,26,M,C,500 E  3RD                          ST,34.0463,-118.2402
231917498,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1200,19,Mission,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",32,F,H,7900    CLEARFIELD                   AV,34.2142,-118.4362
230222188,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0730,02,Rampart,354,THEFT OF IDENTITY,31,F,B,2600    WILSHIRE                     BL,34.0605,-118.2814
230718225,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1525,07,Wilshire,354,THEFT OF IDENTITY,41,F,W,1000 S  CLOVERDALE                   AV,34.0573,-118.348
231718922,12/06/2023 12:00:00 AM,10/03/2023 12:00:00 AM,1800,17,Devonshire,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",39,F,W,20600    HUMMINGBIRD                  CT,34.2991,-118.5819
232018916,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1600,20,Olympic,520,VEHICLE - ATTEMPT STOLEN,26,F,O,4TH                          ST,34.0671,-118.3128
231820396,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0005,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,56,F,B,11300 S  MAIN                         ST,33.9321,-118.2739
230817819,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2345,08,West LA,310,BURGLARY,0,X,X,9100 W  PICO                         BL,34.0553,-118.39
230222215,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0530,02,Rampart,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,2000    BEVERLY                      BL,34.066,-118.2688
230817805,12/06/2023 12:00:00 AM,10/30/2023 12:00:00 AM,0900,08,West LA,354,THEFT OF IDENTITY,72,F,H,1600    SELBY                        AV,34.0517,-118.442
231917643,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2132,19,Mission,330,BURGLARY FROM VEHICLE,39,F,H,ARROYO                       ST,34.2941,-118.4126
230125698,12/06/2023 12:00:00 AM,10/26/2023 12:00:00 AM,1400,01,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),28,F,B,700 N  VIGNES                       ST,34.0551,-118.2322
231016831,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0030,10,West Valley,510,VEHICLE - STOLEN,0,,,6900    GARDEN GROVE                 AV,34.1962,-118.5294
231224460,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2000,12,77th Street,626,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,B,83RD                         ST,33.964,-118.2739
231421344,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0855,14,Pacific,510,VEHICLE - STOLEN,0,,,6100 W  94TH                         ST,33.9523,-118.3906
230817771,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2000,08,West LA,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,1100 S  BARRINGTON                   AV,34.0511,-118.4626
231321671,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1310,13,Newton,210,ROBBERY,0,X,X,36TH                         ST,34.0168,-118.2738
231820406,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0420,18,Southeast,624,BATTERY - SIMPLE ASSAULT,48,M,H,800 E  111TH                        PL,33.9351,-118.2609
